word;polarity;Retranslation
erfgenaam;1;héritier
hermeneutiek;1;herméneutique
Heroa¯que;1;Mithra ¯ que
heldhaftige;1;héroïque
heldenmoed;1;héroïsme
Held: held;1;Héros : héros
Motley;1;Motley
heterogeniteit;1;hétérogénéité
heterogeniteit;1;hétérogénéité
uur;1;heures
slapen gaan;1;aller au lit
Gelukkig;1;Heureux
Zeshoek;1;Hexagone
hiërarchische;1;hiérarchique
Highlands;1;Hautes-terres
hilarisch;1;hilarante
hilariteit;1;hilarité
paardenrennen;1;courses de chevaux
slikken;1;déglutition
Hoist;1;Appareils de levage
Histologie;1;Histologie
historiografie;1;historiographie
geschiedenis;1;histoire
hobby;1;Hobby
de knipoog;1;le clin de œil
knikken van het hoofd;1;hocher de la tête
Hockey;1;Hockey sur
Homilie;1;Homélie
Homeopathie;1;Homéopathie
homeopathische;1;homéopathiques
eerbetoon;1;hommage
man;1;homme
man d staat;1;homme d se tient
politicus;1;homme politique
homogene;1;homogène
homogeniteit;1;homogénéité
homologie;1;homologie
tegenhanger;1;homologue
naamgenoot;1;homonyme
eerlijkheid;1;honnêteté
eren;1;Honor
Geachte;1;Dear
eren;1;Honor
Schema;1;Annexe
Horizon;1;Horizon
horizontale;1;horizontal
horizontaal;1;horizontal
klok;1;horloge
Horoscoop;1;Horoscope
uit-standaard;1;de la norme
tuinbouw;1;Construction de jardin
Tuinbouw;1;Construction de jardin
gastvrijheid;1;hospitalité
host;1;hôte
host;1;hôte
Hotel;1;Hôtel
Hood;1;Hotte
Hooray;1;Hourra
Helheim;1;Helheim
achtste;1;huitième
Menselijke;1;Humaine
humanitaire;1;aide humanitaire
mensheid;1;humanité
bescheiden;1;modeste
nederig;1;humble
stemming;1;aux voix
nederigheid;1;humilité
Hummer;1;Hummer
komiek;1;comédien
humoristische;1;plein d’humour
hut;1;Hut
Hydraulische;1;Hydraulique
hydrodynamica;1;hydrodynamique
waterstof;1;hydrogène
Hydrografische;1;Hydrographique du Canada
Hydrologie;1;Hydrologie
Mead;1;Mead
hygiëne;1;hygiène
hygieniqes;1;hygieniqes
hygiënische;1;hygiénique
Volkslied;1;Hymne national
pictogram;1;icône
iconische;1;iconique
iconografie;1;iconographie
idealisme;1;idéalisme
idealist;1;idéaliste
idee;1;idée
Ditto;1;Idem
identificatie;1;identification
identificeren;1;identifier
identiek;1;identiques
identiek;1;identiques
identiteit;1;identité
ideologie;1;idéologie
idiomatische;1;idiomatiques
idioom;1;idiome
afgoderij;1;idolâtrie
Idool;1;Idol
Als;1;If
Iglo;1;Igloo
Yam;1;Igname
het zijn;1;le sont
Eiland;1;Île
verlichting;1;éclairage
verlichten;1;soulager la
illustratieve;1;illustrative
illustratie;1;illustration
illustreren;1;illustrer
Eiland;1;Île
afbeelding;1;image
Imaging;1;Imagerie
imaginaire;1;imaginaire
Stel je voor;1;Imaginez
fantasierijke;1;imaginatif
verbeelding;1;imagination
Imam;1;Imam
registratie;1;enregistrement
onmiddellijke;1;immédiate
onmiddellijk;1;immédiatement
directheid;1;immédiateté
onheuglijke;1;l’aube
gebouw;1;bâtiment
Immigratie;1;Immigration
immobiliteit;1;immobilité
onsterfelijkheid;1;immortalité
onsterfelijk;1;immortel
onveranderbaar;1;immuable
immunisatie;1;vaccination
immuniseren;1;immuniser
immuun;1;système immunitaire
immuniteit;1;immunité
onpartijdigheid;1;impartialité
onberispelijke;1;irréprochable
absoluut;1;absolument
Keizerin;1;Impératrice
Imperial;1;Imperial
Imperial;1;Imperial
onvergankelijke;1;impérissable
waterdicht;1;imperméable à l’eau
regenjas;1;imperméable
unflappable;1;imperturbable
niet aflatende;1;implacable
implantaat;1;l’implant
implantatie;1;implantation
implantaat;1;l’implant
impliciete;1;implicite
betrokken raken;1;s’impliquer
belang;1;importance
belangrijk;1;important
importeren;1;importer
spiegelbevestiging;1;montage tableau arrière
afdrukken;1;impression
indrukwekkende;1;impressionnante
Impress;1;Impress
printer;1;imprimante
afdrukken;1;impression
afdrukken;1;impression
printer;1;imprimante
cynisme;1;cynisme
Pulse;1;Impulsion
in quarto;1;en quarto
onvervreemdbare;1;inaliénables
inaugurele;1;inaugurale
Inhuldiging;1;Inauguration
Usher;1;Usher
incarnatie;1;incarnation
belichamen;1;incarnent
onbreekbaar;1;incassable
ongewijzigd;1;inchangé
effect;1;effet
stimuleren;1;coup de pouce
helling;1;pente
opgenomen;1;inclus
integratie;1;intégration
onmeetbaar;1;incommensurable
onmetelijk;1;incommensurable
geen twijfel;1;sans aucun doute
zonder twijfel;1;sans aucun doute
onbetwiste;1;incontesté
opneming;1;inscription
opnemen;1;enregistrement
Increment;1;Incrément
inboezemen;1;instiller
niet aflatende;1;implacable
onuitwisbaar;1;indélébile
gratis;1;Gratuit
compensatie;1;indemnisation
compenseren;1;compenser
compensatie;1;indemnisation
onafhankelijkheid;1;indépendance
onafhankelijke;1;indépendant
onverwoestbaar;1;indestructible
index;1;indice de
geografische index;1;index géographique
indicator;1;indicateur
onverschillig;1;indifférente
native;1;Native
Indigo;1;Indigo
aangeven;1;indiquer
onbetwistbaar;1;incontestable
zonder twijfel;1;sans aucun doute
essentiële;1;essentiel
individualiteit;1;individualité
ondeelbaar;1;indivisible
pijnloos;1;indolore
ontembare;1;indomptable
geen twijfel;1;sans aucun doute
inductie;1;induction
verwennerij;1;soins du corps
toegeeflijk;1;indulgent
industrie;1;industrie
Nieuw;1;Nouveau
weergaloze;1;Matchless
ongelijke;1;inégale
onuitputtelijke;1;inépuisable
traagheid;1;inertie
onbetaalbaar;1;pas de prix
onfeilbaarheid;1;infaillibilité
onfeilbaar;1;infaillible
infanterie;1;infanterie
gevolgtrekking;1;inférence
oneindige;1;infini
oneindig;1;Infini
Oneindigheid;1;Infini
ziekenboeg;1;Centre de premiers soins
verpleegkundige;1;infirmière
hoofdverpleger;1;infirmière-chef
bloeiwijze;1;Inflorescence :
invloed;1;influence
invloed;1;influence
invloedrijke;1;influent
informatie;1;informations
informeren;1;informer
informele;1;informel
Info;1;Info
infrastructuur;1;infrastructure
geïnfundeerd;1;infusé
infusie;1;perfusion
infusie;1;perfusion
Engineering;1;Ingénierie
ingenieur;1;ingénieur
vindingrijkheid;1;ingéniosité
inslikken;1;ingestion
inname;1;apport
ingrediënt;1;ingrédient
inademing;1;par inhalation
inademen;1;l’inhalation
inherent;1;par nature
onnavolgbare;1;inimitable
ononderbroken;1;continue
eerste;1;première
initiatief;1;Initiative
aangeboren;1;congénitale
onschuldig;1;innocent
onschuld;1;innocence
wissen;1;effacer
onschuldig;1;innocent
innovatie;1;innovation
innoveren;1;innover
inoculatie;1;inoculation
RVS;1;EN ACIER INOXYDABLE
registratie;1;enregistrement
Registreren;1;S’inscrire
Dwergpapegaaien;1;Tourtereaux
Invoegen;1;Insérer
plaatsingskosten;1;frais d’insertion
Badge;1;Insigne
aandringen op;1;insister sur
inspecteren;1;inspecter
inspiratie;1;source d’inspiration
inspireren;1;inspirer
installatie;1;installation
installeren;1;installer
momentopname;1;capture instantanée
direct;1;directement
instinct;1;instinct
Instituut;1;Institut
Instituut;1;Institut
leraar;1;enseignant
instelling;1;réglage
instructeur;1;instructeur
instructie;1;instruction
instrument;1;instrument
instrumentaal;1;instrumental
instrumentalist;1;instrumentiste
ademen;1;respirer
niveau;1;niveau
onovertroffen;1;inégalée
insurpassées;1;insurpassées
insurpassés;1;insurpassés
intact;1;intact
immateriële;1;incorporels
integraal;1;Integral
volledige;1;complet
volledige;1;complet
integraal;1;Integral
integratie;1;intégration
integreren;1;intégrer
integriteit;1;intégrité
intellect;1;intellect
intelligentie;1;Intelligence
Slimme;1;Smart
de verstaanbaarheid van spraak;1;intelligibilité de la parole
rentmeesterschap;1;intendance
Steward;1;Steward
Zuinig steward;1;Délégué syndical efficace
rentmeester: rentmeester;1;intendant : steward
intens;1;intense
voornemen;1;intention
interactie;1;interaction
snijpunt;1;point d’intersection
onderschepping;1;interception
voorbede;1;intercession
Verwisselbare;1;Amovible
belang;1;importance
belang;1;importance
interoperabiliteit;1;interopérabilité
Interieur;1;Intérieur
intern;1;interne
Interim;1;Intérimaire
kort geding;1;procédure sommaire
Intermezzo;1;Intermezzo
Intermezzo;1;Intermezzo
tussenpersoon;1;intermédiaire
intermitterende;1;intermittent
International;1;International
interne;1;interne
Intercom;1;Intercom
interpolatie;1;interpolation
interpoleren;1;interpoler
interpretatie;1;interprétation
tolk;1;interprète
interpreteren;1;interpréter
schakelaar;1;interrupteur
kruising;1;traversant
interval;1;intervalle de
interventie;1;intervention
interview;1;Interview
interview;1;Interview
intiem;1;intime
titel;1;titre
intonatie;1;intonation
intrepid;1;Intrepid
intrigerende;1;intriguant
intrinsieke;1;intrinsèques
intrinsiek;1;intrinsèquement
introductie;1;Introduction
voeren;1;Entrez
introspectie;1;introspection
intuïtie;1;intuition
intuïtief;1;intuitive
ongeslagen;1;invaincu
steevast;1;invariablement
inventaris;1;inventaire
onderzoek;1;Recherche
Investeerder;1;Investisseur
Inhuldiging;1;Inauguration
onoverwinnelijk;1;invincible
uitnodigen;1;inviter
uitnodiging;1;invitation
inroepen;1;attention
involutie;1;involution
beroepen;1;professions
IRIS;1;IRIS
iriserende;1;irisé
stralen;1;rayons
onherleidbare;1;irréductible
onweerlegbaar;1;irréfutable
onbedwingbare;1;irrépressible
onberispelijke;1;irréprochable
onweerstaanbare;1;irrésistible
irrigatie;1;irrigation
bevloeiing;1;irrigation
isolatie;1;isolation
isolatie;1;isolation
isomorfisme;1;isomorphisme
Isotherm;1;Isotherme
resultaat;1;liste
iteratie;1;itération
sequentieel;1;séquentiel
route;1;Itinéraire
ambulante;1;ambulatoire
Ivoor;1;Ivoire
Hyacint;1;Jacinthe
Jackpot;1;Jackpot
JACQUET;1;JACQUET
Jade;1;Jade
stromende;1;s’écoulant
mijlpaal;1;jalon
been;1;jambe
hamstrings: pad;1;ischio-jambiers : chemin d’accès
hamstring | leer pad;1;ischio-jambiers | parcours d’apprentissage
Ham;1;Jambon
gerookte ham;1;jambon fumé
RIM;1;JANTE
Japan;1;Japon
Tuin;1;Jardin
kind tuin;1;jardin d’enfant
openbare tuin;1;jardin public
Tuinieren;1;Jardinage
Tuinieren;1;Jardinage
tuinman;1;jardinier
jar;1;jar
Hock;1;Hock
Kousenband;1;Jarretière
Kousenband;1;Jarretière
jar: potten;1;jar : pots
Jasper;1;Jasper
meten;1;de mesure
meten;1;de mesure
meten;1;de mesure
Geel;1;Jaune
Jean;1;Jean
Jeep;1;Jeep
Peek? het;1;Coup d’oeil ? le
token;1;jeton
Lady spel;1;Jeu de Dame
Rebus;1;Casse-têtes
de solitaire game|;1;le jeu de solitaire |
jonge;1;jeune
jonge vrouw;1;jeune femme
jong meisje;1;jeune fille
Jonge man;1;Jeune homme
Jonge Mary;1;Jeune Marie
Jeugd;1;Jeunesse
Jingle;1;Jingle
sieraden;1;bijoux
Jockey;1;Jockey
joggen;1;faire du jogging
vreugde;1;joie
Join;1;Rejoignez les
Join;1;Rejoignez les
Joker;1;Joker
Mooi;1;Nice
Rush;1;Rush
Junction;1;Jonction
jongleren;1;jonglage
jongleren;1;jonglage
jongleren;1;jonglage
speelt;1;joue
spelen;1;jouer
golf spelen;1;jouer au golf
viool spelen;1;jouer du violon
een troef spelen;1;un jeu actif
Speelgoed;1;Jouets
Piper;1;Piper
juk;1;joug
Geniet van;1;Profitez de
dag;1;Au revoir
Dagboek;1;Journal
Dagboek;1;Journal
Publicatieblad;1;Journal officiel N°
Journalistiek;1;Journalisme
journalist;1;journaliste
dag;1;Au revoir
Jewel;1;Bijou
Gelukkig: vreugdevol;1;Heureux : joyeux
Jubileum;1;Anniversaire
gloat;1;se réjouir
rustgebieden;1;aires de repos
rechterlijke macht;1;pouvoir judiciaire
rechter;1;Oui
savvy;1;savvy
Twin;1;Lits jumeaux
Mare;1;Mare
Junior;1;Junior
rok;1;jupe
jurisdictie;1;compétence
juridische;1;juridiques
Jurisprudentie;1;Jurisprudence constante
advocaat;1;avocat
jury;1;jury
SAP;1;SAP
tot op;1;On
tot nu toe;1;jusqu'à maintenant
net;1;juste
Net op tijd;1;Juste à temps
nauwkeurigheid;1;précision
Justitie;1;Justice
gerechtvaardigd;1;justifié
bewijs;1;preuve
rechtvaardiging;1;Justification
rechtvaardigen;1;justifier
sappige;1;juteuse
nevenschikking;1;juxtaposition
Kaiser;1;Kaiser
Caleidoscoop;1;Kaléidoscope
Kangoeroe;1;Kangourou
Kanji;1;Kanji
Karma;1;Karma
Kajak;1;Kayak
Khan;1;Khan
kilogram;1;kilogrammes
Kilometerstand;1;Point milliaire
kilometer;1;km
Kilt;1;Kilt
Kimono;1;Kimono
Kiosk;1;Kiosque
krantenkiosk | echte;1;kiosque à journaux | Real
Kit;1;Kit
Lab;1;Lab
laboratorium;1;laboratoire
arbeid;1;Main de œuvre
ploegen;1;équipes
ploegen;1;équipes
Lake;1;Lake
de hond;1;le chien
Lacrosse;1;Lacrosse
melk;1;lait
lagune;1;lagon
secularisme;1;laïcité
wol;1;laine
wollig;1;laineux
suggereren;1;suggérer
melk;1;lait
melkboer;1;laitier
zuivel: zuivel;1;produits laitiers : lait
messing;1;en laiton
Sla;1;Enregistrer
Lambda;1;Lambda
Valance;1;Valance
laminator;1;machine à laminer
lamp;1;lampe
zaklamp;1;lampe de poche
lancering;1;lancement
taal;1;langue
taal;1;langue
Lantaarn;1;Lanterne
Konijn;1;Lapin
breed;1;large
brede glimlach;1;large sourire
algemeen;1;Générales
Breedte;1;Largeur
Largo;1;Largo
strottenhoofd;1;larynx
Laser;1;Laser
Latitude;1;Latitude
Laurier;1;Laurel
Lavendel;1;Lavande
wassen;1;lavage
Wasserij;1;Blanchisserie
langs de;1;le long de la
Het beste;1;Le meilleur
meeste verhogen;1;augmentation de la plupart
de grootste;1;le plus grand
de hoogste;1;le plus haut
leider;1;chef de file
Les;1;Les
lezerspubliek;1;nombre de lecteurs
Lezer;1;Lecteur
lezing;1;lecture
aandachtige lezing;1;lecture attentive
juridische;1;juridiques
juridisch;1;juridiques
legaliseren;1;la légalisation
wettigheid;1;légalité
legendarische;1;légendaire
Legende;1;Légende
bijschrift;1;légende
enigszins winderig;1;un peu de vent
lichtheid;1;légèreté
wetgeving;1;législation
Legioen;1;Légion
wetgeving;1;législation
wetgevende macht;1;pouvoir législatif
legitieme;1;légitimes
legitimiteit;1;légitimité
oudere;1;plus âgés
nalaten;1;en cas d’échec
plantaardige;1;légume
vlinderbloemige;1;légumineuse
lemma;1;Lemme
volgende dag;1;jour suivant
lens;1;objectif
Wasserij;1;Blanchisserie
ballast;1;ballast
Lester;1;Lester
Brief;1;Lettre
toepassing;1;application
Sunrise;1;Lever du soleil
Daybreak;1;Lever du jour
Sunrise;1;Lever du soleil
hendel;1;levier de
lip;1;pour les lèvres
Greyhound;1;Greyhound
gist;1;levure
Lexicon;1;Lexique
Overleg;1;Consultation
liberalisme;1;libéralisme
voorwaardelijke invrijheidstelling;1;libération conditionnelle
gratis;1;Gratuit
vrijheid;1;liberté
libido;1;libido
boekhandelaar;1;libraire
Boekhandel;1;Librairie
gratis;1;Gratuit
vrij;1;Gratuit
licentie;1;licence
Eenhoorn;1;Licorne
koppeling;1;lien
Cork;1;Cork
koppeling;1;lien
plaats;1;placer
gemeenschappelijke plaats;1;lieu commun
Geboortedatum;1;Date de naissance
favoriete plek;1;endroit préféré
plaats van het werk;1;lieu de travail
veilige plaats;1;endroit sécuritaire
Luitenant;1;Lieutenant
ligament;1;ligament
Ligatuur;1;LIGATURE
lijn;1;ligne
afkomst;1;origine
Liga;1;Ligue
Lila;1;Lilas
chip;1;puce
Bloedhond;1;Chien de chasse
beperking;1;limitation
Limousine;1;Limousine
duidelijkheid;1;clarté
Lin;1;Lin
Wasserij wassen;1;Lave linge
beddengoed;1;literie
beddengoed;1;literie
ingots;1;lingot
meertalige;1;Multilingue
linguïst;1;linguiste
Taalkunde;1;Linguistique
linoleum;1;linoléum
Lion;1;Lion
vloeistof;1;liquide
liquiditeit;1;liquidité
lezen;1;lire
Lees dit zorgvuldig door;1;Veuillez lire attentivement
leesbaarheid;1;lisibilité
leesbaar;1;lisible par
rand;1;bord
glad;1;lisses
aanbieding;1;offre
lijst;1;liste
Controlelijst;1;Liste de vérification
Lister;1;Lister
aanbieding;1;offre
bed;1;lit
Babybed;1;Lit bébé
lezen van kind;1;lecture enfant
litanie;1;litanie
beddengoed;1;literie
lithografie;1;Lithographie
lithologie;1;lithologie
lithosfeer;1;lithosphère
liter;1;litre
literaire;1;littéraire
letterlijk;1;littéralement
literatuur;1;littérature
kustlijn;1;ligne de côte
Liturgie;1;Liturgie
levering;1;livraison
pond sterling;1;livre sterling
leveren;1;livrer
Boek;1;Livre
leesgrage;1;livresque
boekje;1;livret
kwab;1;lobe
lokale;1;local
locatie;1;emplacement
Zoek;1;Recherche
plaats;1;placer
huurder;1;locataire
Verhuur;1;Location
motoriek;1;habiletés motrices
locomotief;1;locomotive
Loft;1;Loft
logaritme;1;logarithme
logaritmische;1;logarithmique
Lodge;1;Lodge
Huis;1;Maison
logica;1;logique
Logistiek;1;Logistique
logo;1;logo
logo;1;logo
Bill;1;Projet de loi
Vrije tijd;1;Temps libre
lumbale;1;lombaire
lange;1;long
Lanyard;1;Lanière
lange levensduur;1;longue durée de vie
lengtegraad;1;Longitude
longitudinale;1;longitudinale
overlangs;1;longitudinalement
lengte;1;longueur
spraakzaam;1;bavard
Klink;1;Loquet
Diamant;1;Diamant
batch;1;lot
Loterij;1;Loterie
lotion;1;lotion
Lotto;1;Lotto
lof;1;louange
te huur;1;à louer
Vergrootglas;1;En forme de loupe
te huur;1;à louer
FAD;1;FAD
Firefly;1;Luciole
gloed;1;marque
Rodelen;1;Piste de luge
gloed;1;marque
licht;1;lumière
licht van de ster;1;lumière de l’étoile
zonlicht;1;lumière du soleil
Verlichte;1;Illuminé
helderheid;1;luminosité
Lunar;1;Lunaire
Maan;1;Lune
huwelijksreis;1;Lune de miel
omlijsting;1;cadre photo
Omlijsting: glazen;1;Cadre : verre
Omlijsting: oogbescherming;1;Section : lunettes de protection
Omlijsting: zonnebril;1;Cadre : lunettes de soleil
kroonluchter;1;lustre
luit;1;luth
luxe;1;luxe
weelderige;1;luxuriant
Luzerne;1;Luzerne
lymfatisch;1;lymphatique
lymfe;1;ganglions lymphatiques
Lier;1;Treuil
Lyric;1;Lyric
Lily;1;Lily
Mijn lieveling;1;Mon chéri
machine;1;machine
schrijfmachine;1;machine à écrire
machines;1;machines
Machinist;1;Machiniste
kaak;1;mâchoire
Mason;1;Mason
Mevrouw;1;Mme
Winkel;1;Boutique
Magazine;1;Magazine
Magenta;1;Magenta
Magie;1;Magie
Magie;1;Magie
magistraat;1;magistrat
Tycoon;1;Tycoon
magnetisme;1;magnétisme
magnetiet;1;magnétite
pracht;1;Splendor
mooie;1;belle
Loot;1;Butin
Mesh;1;Maille
koppeling;1;lien
Jersey;1;Maillot
hand;1;main
onderhoud;1;entretien
handhaven van zijn snelheid;1;maintenir sa vitesse
veel geloof | keer;1;beaucoup de foi | fois
behoud van;1;préservation de la
Burgemeester;1;Maire
Huis;1;Maison
Huis van de meester;1;Maison de maître
Dorpshuis;1;Maison de village
huishouden;1;ménage
meester;1;maître
Conferentie meester;1;Maître de conférence
meester een onderwerp;1;maîtriser un sujet
grote;1;grande
Butler;1;Butler
meerderheid;1;majorité
hoofdletter;1;lettre majuscule
mix;1;mélanger
Maline;1;Maline
Maline: Mechelen;1;Maline : Malines
MOEDER;1;MÈRE
tepel;1;mamelon
zoogdier;1;mammifère
beheer;1;gestion
handvat;1;poignée
Manchetknopen;1;Boutons de manchette
Mandarijn;1;Mandarin
Tangerine;1;Mandarine
Agent;1;Agent de
mandaat;1;mandat
mandoline;1;mandoline
Carrousel;1;Carrousel
controller;1;contrôleur de
eten;1;alimentaire
feeder;1;chargeur
Eter;1;Eater
Mangosteen;1;Mangoustan
Mango;1;Mangue
handvat;1;poignée
Demo;1;Démo
manifest;1;Manifeste
duidelijk;1;claire
manifestesevidents;1;manifestesevidents
ingenieur;1;ingénieur
Manna;1;Manne
man? werken;1;l’homme ? travail
man? werken;1;l’homme ? travail
jas;1;veste
manicure;1;manucure
manicure;1;manucure
Handmatig;1;Manuellement
manuscript;1;manuscrit
make-up;1;maquillage
marmer;1;marbre
mottle;1;marbrure
koopje;1;bonne affaire
koopwaar;1;marchandise
wandeling;1;à pied
markt;1;marché
Maarschalk;1;Maréchal
hoefsmid;1;maréchal-ferrant
speelruimte? werken;1;jouer l’espace ? travail
bruiloft;1;mariage
gehuwd met;1;marié avec
Marin;1;Marin
Marine;1;Marine
maritieme;1;maritime
Marmelade;1;Marmelade
pot;1;pot
Marne;1;Marne
Marner;1;Marner
Mark;1;Mark
Markies;1;Marquis
leuk;1;amusement
grappig;1;drôle
Brown;1;Brown
Maart;1;Mars
Martial;1;Martial
Martingaal;1;Martingale
man;1;homme
Massage;1;Massage
Massage;1;Massage
masturbatie;1;masturbation
masturberen;1;se masturber
overeenkomen met;1;match de football
Quilten;1;Quilting
matroos;1;Sailor
materialiseren;1;se matérialiser
materiaal: materialen;1;matériel : matériel
computerhardware;1;matériel informatique
materieel;1;matériel
moederschap;1;maternité
Wiskunde;1;Mathématiques
ochtend;1;matin
ochtend;1;matin
Kater;1;Gueule de bois
matrix;1;matrice
matrone;1;matrone
looptijd;1;temps de marche
Paars;1;Purple
maximale;1;maximale
Maxim;1;Maxim
mechanica;1;mécanique
sponsoring;1;parrainage
Patroon;1;Modèle
Wick;1;Mèche
Medaille;1;Médaille
Start;1;Début
Medaillon;1;Médaillon
arts;1;médecin
geneeskunde;1;médecine
juridische geneeskunde;1;Médecine légale
Media;1;Médias
mediaan;1;médiane
Media;1;Médias
Media;1;Médias
Ombudsman;1;Médiateur
bemiddeling/mediation;1;médiation
medische;1;Medical
medicinale;1;médicinales
